SchemaName,TableName,IndexName,IndexType,is_unique,is_primary_key,IndexColumns
dbo,miwips,miwips_xparent,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, cparentlvl, cparentnod, dstart"
dbo,miwips,miwips_xsernum,NONCLUSTERED,0,0,csernum
dbo,miwips,miwips_xstart,NONCLUSTERED,0,0,dstart
dbo,miwips,miwips_xtype,NONCLUSTERED,0,0,ctype
dbo,miwips,miwips_xvoid,NONCLUSTERED,0,0,lvoid
dbo,miwips,miwips_xwipqty,NONCLUSTERED,0,0,nwipqty
dbo,miwips,PK__miwips__2CDD98A6394F2E7A,CLUSTERED,1,1,cuid
dbo,miwipsh,PK__miwipsh__2CDD98A66068FB9B,CLUSTERED,1,1,cuid
dbo,miword,miword_xcreate,NONCLUSTERED,0,0,dcreate
dbo,miword,PK__miword__DE4BCD820782C8BC,CLUSTERED,1,1,cwono
dbo,miwordh,PK__miwordh__DE4BCD8218AD54BE,CLUSTERED,1,1,cwono
dbo,miwrmk,PK__miwrmk__DE4BCD8229D7E0C0,CLUSTERED,1,1,cwono
dbo,miwtin,PK__miwtin__2CDD98A62F90BA16,CLUSTERED,1,1,cuid
dbo,miwtrk,PK__miwtrk__2CDD98A6363DB7A5,CLUSTERED,1,1,cuid
dbo,miwtrs,miwtrs_xcompno,NONCLUSTERED,0,0,citemno
dbo,miwtrs,miwtrs_xitemno,NONCLUSTERED,0,0,"cwono, citemno"
dbo,miwtrs,miwtrs_xjobno,NONCLUSTERED,0,0,cjobno
dbo,miwtrs,miwtrs_xlvlnode,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, clevel, cnode"
dbo,miwtrs,miwtrs_xorder,NONCLUSTERED,0,0,dorder
dbo,miwtrs,miwtrs_xparent,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, cparentlvl, cparentnod"
dbo,miwtrs,miwtrs_xparentlvl,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, cparentlvl, cparentnod, clevel, cnode"
dbo,miwtrs,miwtrs_xrequest,NONCLUSTERED,0,0,drequest
dbo,miwtrs,miwtrs_xwojobno,NONCLUSTERED,0,0,"cwono, cjobno"
dbo,miwtrs,PK__miwtrs__2CDD98A63CEAB534,CLUSTERED,1,1,cuid
dbo,miwtrsh,PK__miwtrsh__2CDD98A668C93772,CLUSTERED,1,1,cuid
dbo,poacca,PK__poacca__2CDD98A614A7B9B0,CLUSTERED,1,1,cuid
dbo,poacca,poacca_xrcptcnlno,NONCLUSTERED,0,0,"crcptno, ccnlno"
dbo,poacca,poacca_xrcptuid,NONCLUSTERED,0,0,crcptuid
dbo,poacca,poacca_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poaccah,PK__poaccah__2CDD98A626C669EB,CLUSTERED,1,1,cuid
dbo,poaccah,poaccah_xrcptcnlno,NONCLUSTERED,0,0,"crcptno, ccnlno"
dbo,poaccah,poaccah_xrcptuid,NONCLUSTERED,0,0,crcptuid
dbo,poaccah,poaccah_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poaccq,IX_poaccq_cvendno_ctype,NONCLUSTERED,0,0,"cvendno, ctype"
dbo,poaccq,PK__poaccq__2CDD98A638E51A26,CLUSTERED,1,1,cuid
dbo,poaccq,poaccq_xrcptcnlln,NONCLUSTERED,0,0,"crcptno, ccnlno, clineitem, ctype"
dbo,poaccq,poaccq_xrcptuid,NONCLUSTERED,0,0,crcptuid
dbo,poaccq,poaccq_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poaccqh,PK__poaccqh__2CDD98A64FC87F7E,CLUSTERED,1,1,cuid
dbo,poaccqh,poaccqh_xrcptcnlln,NONCLUSTERED,0,0,"crcptno, ccnlno, clineitem, ctype"
dbo,poaccqh,poaccqh_xrcptuid,NONCLUSTERED,0,0,crcptuid
dbo,poaccqh,poaccqh_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poachg,PK__poachg__2CDD98A666ABE4D6,CLUSTERED,1,1,cuid
dbo,poachg,poachg_xcnlno,NONCLUSTERED,0,0,ccnlno
dbo,poachg,poachg_xpoachguid,NONCLUSTERED,0,0,cpoachguid
dbo,poachg,poachg_xtrf1,NONCLUSTERED,0,0,"ctogl, dtrs, cglacc"
dbo,poachg,poachg_xtrsline,NONCLUSTERED,0,0,"ctrsno, clineitem"
dbo,poachg,poachg_xtrstype,NONCLUSTERED,0,0,"ctrsno, ctrs"
dbo,poachg,poachg_xvendno,NONCLUSTERED,0,0,cvendno
dbo,poachgh,PK__poachgh__2CDD98A60253FF4B,CLUSTERED,1,1,cuid
dbo,poachgh,poachgh_xcnlno,NONCLUSTERED,0,0,ccnlno
dbo,poachgh,poachgh_xpoachguid,NONCLUSTERED,0,0,cpoachguid
dbo,poachgh,poachgh_xtrf1,NONCLUSTERED,0,0,"ctogl, dtrs, cglacc"
dbo,poachgh,poachgh_xtrsline,NONCLUSTERED,0,0,"ctrsno, clineitem"
dbo,poachgh,poachgh_xtrstype,NONCLUSTERED,0,0,"ctrsno, ctrs"
dbo,poachgh,poachgh_xvendno,NONCLUSTERED,0,0,cvendno
dbo,poatrs,PK__poatrs__2CDD98A61DFC19C0,CLUSTERED,1,1,cuid
dbo,poatrs,poatrs_xtrsline,NONCLUSTERED,0,0,"ctrsno, clineitem"
dbo,poatrs,poatrs_xvenrcptl,NONCLUSTERED,0,0,"cvendno, crcptno, clineitem"
dbo,poatrsh,PK__poatrsh__2CDD98A632F736A6,CLUSTERED,1,1,cuid
dbo,poatrsh,poatrsh_xtrsline,NONCLUSTERED,0,0,"ctrsno, clineitem"
dbo,poatrsh,poatrsh_xvenrcptl,NONCLUSTERED,0,0,"cvendno, crcptno, clineitem"
dbo,pochrg,PK__pochrg__0DD9432F47F2538C,CLUSTERED,1,1,ctrsno
dbo,pochrg,pochrg_xvendrcpt,NONCLUSTERED,0,0,"cvendno, crcptno"
dbo,pochrgh,PK__pochrgh__0DD9432F5ED5B8E4,CLUSTERED,1,1,ctrsno
dbo,pochrgh,pochrgh_xvendrcpt,NONCLUSTERED,0,0,"cvendno, crcptno"
dbo,pocnlg,PK__pocnlg__2C81F6CF75B91E3C,CLUSTERED,1,1,ccnlno
dbo,pocnlg,pocnlg_xdtcnlno,NONCLUSTERED,0,0,"dcancel, ccnlno"
dbo,pocnlg,pocnlg_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poctrs,PK__poctrs__2CDD98A60C9C8394,CLUSTERED,1,1,cuid
dbo,poctrs,poctrs_xcnlno,NONCLUSTERED,0,0,"ccnlno, clineitem"
dbo,poctrs,poctrs_xrcptline,NONCLUSTERED,0,0,"crcptno, clineitem"
dbo,poctsp,PK__poctsp__2CDD98A62DFD775F,CLUSTERED,1,1,cuid
dbo,poctsp,poctsp_xrcptlineitem,NONCLUSTERED,0,0,"crcptno, clineitem"
dbo,poctsp,poctsp_xtrsuid,NONCLUSTERED,0,0,cctrsuid
dbo,podist,PK__podist__2CDD98A6396F2A0B,CLUSTERED,1,1,cuid
dbo,podist,podist_xporcpt,NONCLUSTERED,0,0,"cpono, crcptno, ctrs"
dbo,podist,podist_xporcptln,NONCLUSTERED,0,0,"cpono, crcptno, clineitem"
dbo,podist,podist_xtrf1,NONCLUSTERED,0,0,"ctogl, dtrs, cglacc"
dbo,podist,podist_xvendno,NONCLUSTERED,0,0,cvendno
dbo,podisth,PK__podisth__2CDD98A647BD4962,CLUSTERED,1,1,cuid
dbo,podisth,podisth_xporcpt,NONCLUSTERED,0,0,"cpono, crcptno, ctrs"
dbo,podisth,podisth_xporcptln,NONCLUSTERED,0,0,"cpono, crcptno, clineitem"
dbo,podisth,podisth_xtrf1,NONCLUSTERED,0,0,"ctogl, dtrs, cglacc"
dbo,podisth,podisth_xvendno,NONCLUSTERED,0,0,cvendno
dbo,popobk,PK__popobk__CC7DB657560B68B9,CLUSTERED,1,1,cbpono
dbo,poporb,PK__poporb__CC7DB6575BC4420F,CLUSTERED,1,1,cbpono
dbo,poporbh,PK__poporbh__CC7DB657328D2252,CLUSTERED,1,1,cbpono
dbo,popord,PK__popord__170FBBEC09560295,CLUSTERED,1,1,cpono
dbo,popord,popord_xbuyerpo,NONCLUSTERED,0,0,"cbuyer, cpono"
dbo,popord,popord_xcreate,NONCLUSTERED,0,0,dcreate
dbo,popord,popord_xquotepo,NONCLUSTERED,0,0,"lquote, cpono"
dbo,popord,popord_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,popordh,PK__popordh__170FBBEC69A84D12,CLUSTERED,1,1,cpono
dbo,popordh,popordh_xbuyerpo,NONCLUSTERED,0,0,"cbuyer, cpono"
dbo,popordh,popordh_xcreate,NONCLUSTERED,0,0,dcreate
dbo,popordh,popordh_xquotepo,NONCLUSTERED,0,0,"lquote, cpono"
dbo,popordh,popordh_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,popork,PK__popork__170FBBEC49FA978F,CLUSTERED,1,1,cpono
dbo,poptrb,PK__poptrb__2CDD98A64FB370E5,CLUSTERED,1,1,cuid
dbo,poptrbh,PK__poptrbh__2CDD98A60056A840,CLUSTERED,1,1,cuid
dbo,poptrs,PK__poptrs__2CDD98A630F9DF9B,CLUSTERED,1,1,cuid
dbo,poptrs,poptrs_xitempo,NONCLUSTERED,0,0,"citemno, cpono"
dbo,poptrs,poptrs_xpoline,NONCLUSTERED,0,0,"cpono, clineitem"
dbo,poptrs,poptrs_xreqitem,NONCLUSTERED,0,0,"drequest, citemno"
dbo,poptrs,poptrs_xsoline,NONCLUSTERED,0,0,csolineitm
dbo,poptrs,poptrs_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poptrs,poptrs_xwhsitem,NONCLUSTERED,0,0,"cwarehouse, citemno"
dbo,poptrsh,IX_poptrsh_clineitem,NONCLUSTERED,0,0,"cuid, cpartno, lptrmk, clineitem"
dbo,poptrsh,PK__poptrsh__2CDD98A662913B2F,CLUSTERED,1,1,cuid
dbo,poptrsh,poptrsh_xitempo,NONCLUSTERED,0,0,"citemno, cpono"
dbo,poptrsh,poptrsh_xpoline,NONCLUSTERED,0,0,"cpono, clineitem"
dbo,poptrsh,poptrsh_xreqitem,NONCLUSTERED,0,0,"drequest, citemno"
dbo,poptrsh,poptrsh_xsoline,NONCLUSTERED,0,0,csolineitm
dbo,poptrsh,poptrsh_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,poptrsh,poptrsh_xwhsitem,NONCLUSTERED,0,0,"cwarehouse, citemno"
dbo,porecg,PK__porecg__34DB5792142896C3,CLUSTERED,1,1,"cpono, crcptno"
dbo,porecg,porecg_xdtrcpt,NONCLUSTERED,0,0,"dreceive, crcptno"
dbo,porecg,porecg_xinvrcpt,NONCLUSTERED,0,0,"cinvno, crcptno"
dbo,porecg,porecg_xrcptno,NONCLUSTERED,0,0,crcptno
dbo,porecg,porecg_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,porecgh,PK__porecgh__34DB57923C36881D,CLUSTERED,1,1,"cpono, crcptno"
dbo,porecgh,porecgh_xrcptno,NONCLUSTERED,0,0,crcptno
dbo,portrs,PK__portrs__2CDD98A664447977,CLUSTERED,1,1,cuid
dbo,portrs,portrs_xitemno,NONCLUSTERED,0,0,citemno
dbo,portrs,portrs_xitempo,NONCLUSTERED,0,0,"citemno, cpono"
dbo,portrs,portrs_xpoline,NONCLUSTERED,0,0,"cpono, clineitem"
dbo,portrs,portrs_xporcpt,NONCLUSTERED,0,0,"cpono, crcptno"
dbo,portrs,portrs_xpowhsitm,NONCLUSTERED,0,0,"cpono, cwarehouse, citemno, csernum"
dbo,portrs,portrs_xrcptline,NONCLUSTERED,0,0,"crcptno, clineitem"
dbo,portrs,portrs_xrcptno,NONCLUSTERED,0,0,crcptno
dbo,portrs,portrs_xreceive,NONCLUSTERED,0,0,dreceive
dbo,portrs,portrs_xvendpo,NONCLUSTERED,0,0,"cvendno, cpono"
dbo,portrs,portrs_xwhspoitem,NONCLUSTERED,0,0,"cwarehouse, cpono, citemno"
dbo,portrsh,PK__portrsh__2CDD98A61022FBB5,CLUSTERED,1,1,cuid
dbo,portrsh,portrsh_xitemno,NONCLUSTERED,0,0,citemno
dbo,portrsh,portrsh_xpoline,NONCLUSTERED,0,0,"cpono, clineitem"
dbo,portrsh,portrsh_xporcpt,NONCLUSTERED,0,0,"cpono, crcptno"
dbo,portrsh,portrsh_xpowhsitm,NONCLUSTERED,0,0,"cpono, cwarehouse, citemno, csernum"
dbo,portrsh,portrsh_xrcptline,NONCLUSTERED,0,0,"crcptno, clineitem"
dbo,portrsh,portrsh_xrcptno,NONCLUSTERED,0,0,crcptno
dbo,portsp,PK__portsp__2CDD98A63C017DF3,CLUSTERED,1,1,cuid
dbo,portsp,portsp_xrcptlineitem,NONCLUSTERED,0,0,"crcptno, clineitem"
dbo,posrmk,PK__posrmk__F3DB60F6486754D8,CLUSTERED,1,1,csrmkno
dbo,posrmk,posrmk_xdescript,NONCLUSTERED,0,0,cdescript
dbo,post,_dta_index_post_8_1152904816__K2_1_3,NONCLUSTERED,0,0,"SUBURB, AREA, STR-PCODE"
dbo,potrbk,PK__potrbk__2CDD98A6500876A0,CLUSTERED,1,1,cuid
dbo,potrmk,PK__potrmk__2CDD98A656B5742F,CLUSTERED,1,1,cuid
dbo,prchck,pk_prchck,CLUSTERED,1,1,"cempno, cbankno, cchkno, cchktype"
dbo,prchck,prchck_xbnkchkdchk,NONCLUSTERED,0,0,"cbankno, cchkno, dcheck"
dbo,prchck,prchck_xdcheck,NONCLUSTERED,0,0,dcheck
dbo,prchck,prchck_xdeptno,NONCLUSTERED,0,0,cdeptno
dbo,prchck,prchck_xlname,NONCLUSTERED,0,0,clname
dbo,prculv,PK__prculv__2CDD98A67BDBA2E5,CLUSTERED,1,1,cuid
dbo,prculv,prculv_xpost,NONCLUSTERED,0,0,dpost
dbo,prdchk,PK__prdchk__E9C4B88145DF84E7,CLUSTERED,1,1,"cdeptype, cbankno, cchkno, cchktype"
dbo,prdchk,prdchk_xbnkchk,NONCLUSTERED,0,0,"cbankno, cchkno"
dbo,prdeda,PK__prdeda__2CDD98A62B960C00,CLUSTERED,1,1,cuid
dbo,prdeda,prdeda_xdedcode,NONCLUSTERED,0,0,cdedcode
dbo,prdedl,PK__prdedl__CC474C8637FBE2E5,CLUSTERED,1,1,"cdedcode, cstate, cltaxcd"
dbo,prdeds,PK__prdeds__B406879C409128E6,CLUSTERED,1,1,"cstate, cdedcode"
dbo,prdedu,PK__prdedu__33C41AD3558C45CC,CLUSTERED,1,1,cdedcode
dbo,prdept,PK__prdept__F525AF301665E4F0,CLUSTERED,1,1,cdeptno
dbo,prdept,prdept_xdeptname,NONCLUSTERED,0,0,cdeptname
dbo,prdist,PK__prdist__2CDD98A624B40447,CLUSTERED,1,1,cuid
dbo,prdist,prdist_xemptrsno,NONCLUSTERED,0,0,"cempno, ctrsno"
dbo,prdisth,PK__prdisth__2CDD98A63302239E,CLUSTERED,1,1,cuid
dbo,prdisth,prdisth_xemptrsno,NONCLUSTERED,0,0,"cempno, ctrsno"
dbo,prdmatc,PK__prdmatc__2CDD98A60B1DE675,CLUSTERED,1,1,cuid
dbo,prdmatc,prdmatc_xtrsno,NONCLUSTERED,0,0,ctrsno
dbo,prdmath,PK__prdmath__2CDD98A61783BD5A,CLUSTERED,1,1,cuid
dbo,prdmath,prdmath_xtrsno,NONCLUSTERED,0,0,ctrsno
dbo,prearg,PK__prearg__2CDD98A6415042F5,CLUSTERED,1,1,cuid
dbo,prearg,prearg_xearncode,NONCLUSTERED,0,0,cearncode
dbo,prearl,PK__prearl__D95CB21647FD4084,CLUSTERED,1,1,"cearncode, cleavecode"
dbo,prearn,PK__prearn__633A2ADB4F9E624C,CLUSTERED,1,1,cearncode
dbo,predep,PK__predep__2CDD98A661BD1287,CLUSTERED,1,1,cuid
dbo,predep,predep_xempno,NONCLUSTERED,0,0,cempno
dbo,preerg,PK__preerg__2CDD98A66F170DA5,CLUSTERED,1,1,cuid
dbo,preerg,preerg_xempearn,NONCLUSTERED,0,0,"cempno, cearncode"
dbo,preern,PK__preern__110719AC76B82F6D,CLUSTERED,1,1,"cempno, cyear, cearncode"
dbo,prehst,PK__prehst__37366BA40E8FB8FE,CLUSTERED,1,1,cempno
dbo,prelve,PK__prelve__10C24A0A14489254,CLUSTERED,1,1,"cempno, cyear, cleavecode"
dbo,prempd,PK__prempd__1957E79C2943AF3A,CLUSTERED,1,1,"cempno, cyear, cdedcode"
dbo,prempe,PK__prempe__37366BA44E7533E9,CLUSTERED,1,1,cempno
dbo,prempf,PK__prempf__CB642386627C2C96,CLUSTERED,1,1,"cempno, cyear"
dbo,prempl,PK__prempl__E2153DA119CC6180,CLUSTERED,1,1,"cempno, cyear, cltaxstate, cltaxcd"
dbo,premps,PK__premps__0867C1FE290EA510,CLUSTERED,1,1,"cempno, cyear, ctaxstate"
dbo,prempy,PK__prempy__807040996FA11D8A,CLUSTERED,1,1,"cempno, cstatus"
dbo,prempy,prempy_xdeptempno,NONCLUSTERED,0,0,"cdeptno, cempno"
dbo,prempy,prempy_xname,NONCLUSTERED,0,0,"clname, cfname, cinitial"
dbo,prempy,prempy_xpaytype,NONCLUSTERED,0,0,cpaytype
dbo,prempy,prempy_xtaxpytypdst,NONCLUSTERED,0,0,"ctaxstate, cpaytype, cpayperiod, cstate"
dbo,premw2,PK__premw2__86C1C8565A70F67A,CLUSTERED,1,1,"cw2year, cempno"
dbo,premwl,PK__premwl__AFB0D6710FD8E2F2,CLUSTERED,1,1,"cw2year, cempno, cltaxstate, cltaxcd"
dbo,premwl,premwl_xyearemp,NONCLUSTERED,0,0,"cw2year, cempno"
dbo,premws,PK__premws__45C22A2E1A567165,CLUSTERED,1,1,"cw2year, cempno, ctaxstate"
dbo,premws,premws_xyearemp,NONCLUSTERED,0,0,"cw2year, cempno"
dbo,prenot,PK__prenot__37366BA42B80FD67,CLUSTERED,1,1,cempno
dbo,prepmt,PK__prepmt__702188F23139D6BD,CLUSTERED,1,1,cbatctxt
dbo,pretrs,PK__pretrs__0902B47E23E9943F,CLUSTERED,1,1,"cbankno, ctrsno"
dbo,pretrs,pretrs_xbankchk,NONCLUSTERED,0,0,"cbankno, cchkno"
dbo,pretrs,pretrs_xebatcno,NONCLUSTERED,0,0,cebatcno
dbo,prhire,PK__prhire__91BDBA9C36FC68B3,CLUSTERED,1,1,"cempno, cyear, cchkno"
dbo,pricdf,PK__pricdf__2CDD98A6426E1B5F,CLUSTERED,1,1,cuid
dbo,pricdf,pricdf_xcodefld,NONCLUSTERED,0,0,"cimpcode, ccolfield"
dbo,pricdf,pricdf_xcolfldnm,NONCLUSTERED,0,0,"ccolfield, ccolname"
dbo,pricdf,pricdf_ximpcode,NONCLUSTERED,0,0,cimpcode
dbo,pricmc,PK__pricmc__2CDD98A64CEBA9D2,CLUSTERED,1,1,cuid
dbo,pricmc,pricmc_xcdimpam,NONCLUSTERED,0,0,"cimpcode, cimpcol, camcol"
dbo,pricmc,pricmc_xcodefld,NONCLUSTERED,0,0,"cimpcode, ccolfield"
dbo,pricmc,pricmc_ximpamcol,NONCLUSTERED,0,0,"cimpcol, camcol"
dbo,pricmc,pricmc_ximpcode,NONCLUSTERED,0,0,cimpcode
dbo,pricmc,pricmc_ximpfld,NONCLUSTERED,0,0,"cimpcol, ccolfield"
dbo,pricnd,PK__pricnd__2CDD98A657693845,CLUSTERED,1,1,cuid
dbo,pricnv,PK__pricnv__448904965F0A5A0D,CLUSTERED,1,1,cconvno
dbo,pritcs,PK__pritcs__B387E87065B7579C,CLUSTERED,1,1,cimpcode
dbo,prleav,PK__prleav__A6698CDA3F87F614,CLUSTERED,1,1,cleavecode
dbo,prlsys,PK__prlsys__F835655E4BEDCCF9,CLUSTERED,1,1,"cstate, cltaxcd"
dbo,prlvet,PK__prlvet__2CDD98A6529ACA88,CLUSTERED,1,1,cuid
dbo,prlvet,prlvet_xleavtier,NONCLUSTERED,0,0,"cleavecode, ctier"
dbo,prmisc,PK__prmisc__2CDD98A65FF4C5A6,CLUSTERED,1,1,cuid
dbo,prmisc,prmisc_xempno,NONCLUSTERED,0,0,cempno
dbo,prmisc,prmisc_xlineitem,NONCLUSTERED,0,0,clineitem
dbo,prmisc,prmisc_xtrs,NONCLUSTERED,0,0,dtrs
dbo,prmisch,PK__prmisch__2CDD98A67E794CC6,CLUSTERED,1,1,cuid
dbo,prmisg,PK__prmisg__2CDD98A61CFDD3E6,CLUSTERED,1,1,cuid
dbo,prmisg,prmisg_xempno,NONCLUSTERED,0,0,cempno
dbo,prmisg,prmisg_xlineitem,NONCLUSTERED,0,0,clineitem
dbo,prmisgh,PK__prmisgh__2CDD98A626873E20,CLUSTERED,1,1,cuid
dbo,prmisgh,prmisgh_xempno,NONCLUSTERED,0,0,cempno
dbo,prmtch,PK__prmtch__2CDD98A63010A85A,CLUSTERED,1,1,cuid
dbo,prpaye,PK__prpaye__1BB76516399A1294,CLUSTERED,1,1,cpayeeid
dbo,prpwkp,PK__prpwkp__2CDD98A6450BC540,CLUSTERED,1,1,cuid
dbo,prpwkph,PK__prpwkph__2CDD98A651719C25,CLUSTERED,1,1,cuid
dbo,prpwrk,PK__prpwrk__C4DAB49C5DD7730A,CLUSTERED,1,1,cpwrkno
dbo,prpwrk,prpwrk_xdescript,NONCLUSTERED,0,0,cdescript
dbo,prssys,PK__prssys__973AC631657894D2,CLUSTERED,1,1,cstate
dbo,prstat,PK__prstat__B8A418DC0F6ECE9E,CLUSTERED,1,1,"cstate, lactive"
dbo,prtceg,PK__prtceg__2CDD98A66A083FC5,CLUSTERED,1,1,cuid
dbo,prtceg,prtceg_xtcearn,NONCLUSTERED,0,0,"ctcno, clineitem, cearncode"
dbo,prtcegh,PK__prtcegh__2CDD98A67391A9FF,CLUSTERED,1,1,cuid
dbo,prtcegh,prtcegh_xtcearn,NONCLUSTERED,0,0,"ctcno, clineitem, cearncode"
dbo,prtcer,PK__prtcer__2CDD98A67D1B1439,CLUSTERED,1,1,cuid
dbo,prtcer,prtcer_xtcearn,NONCLUSTERED,0,0,"ctcno, clineitem, cearncode"
dbo,prtcerh,PK__prtcerh__2CDD98A615E6C203,CLUSTERED,1,1,cuid
dbo,prtcerh,prtcerh_xtcearn,NONCLUSTERED,0,0,"ctcno, clineitem, cearncode"
dbo,prtcrd,PK__prtcrd__3CD4AA602EB26FCD,CLUSTERED,1,1,ctcno
dbo,prtcrd,prtcrd_xempno,NONCLUSTERED,0,0,cempno
dbo,prtcrd,prtcrd_xtrsno,NONCLUSTERED,0,0,"dtrs, ctrsno"
dbo,prtcrdh,PK__prtcrdh__3CD4AA603FDCFBCF,CLUSTERED,1,1,ctcno
dbo,prtern,PK__prtern__2CDD98A6510787D1,CLUSTERED,1,1,cuid
dbo,prtern,prtern_xearncode,NONCLUSTERED,0,0,cearncode
dbo,prtern,prtern_xtrsearn,NONCLUSTERED,0,0,"ctrsno, cearncode"
dbo,prternh,PK__prternh__2CDD98A66BBB7E0D,CLUSTERED,1,1,cuid
dbo,prternh,prternh_xearncode,NONCLUSTERED,0,0,cearncode
dbo,prternh,prternh_xtrsearn,NONCLUSTERED,0,0,"ctrsno, cearncode"
dbo,prtlog,PK__prtlog__2CDD98A6066F7449,CLUSTERED,1,1,cuid
dbo,prtlve,PK__prtlve__2CDD98A613C96F67,CLUSTERED,1,1,cuid
dbo,prtlve,prtlve_xleavecode,NONCLUSTERED,0,0,cleavecode
dbo,prtlve,prtlve_xtrsnoearn,NONCLUSTERED,0,0,"ctrsno, cearncode"
dbo,prtlveh,PK__prtlveh__2CDD98A6202F464C,CLUSTERED,1,1,cuid
dbo,prtlveh,prtlveh_xleavecode,NONCLUSTERED,0,0,cleavecode
dbo,prtlveh,prtlveh_xtrsnoearn,NONCLUSTERED,0,0,"ctrsno, cearncode"
dbo,prtrsd,PK__prtrsd__2CDD98A62C951D31,CLUSTERED,1,1,cuid
dbo,prtrsd,prtrsd_xtrsempded,NONCLUSTERED,0,0,"ctrsno, cempno, cdedcode"
dbo,prtrsdh,PK__prtrsdh__2CDD98A63CCB84FA,CLUSTERED,1,1,cuid
dbo,prtrsdh,prtrsdh_xtrsempded,NONCLUSTERED,0,0,"ctrsno, cempno, cdedcode"
dbo,prtrsl,PK__prtrsl__2CDD98A64D01ECC3,CLUSTERED,1,1,cuid
dbo,prtrsl,prtrsl_xtrsempstatcd,NONCLUSTERED,0,0,"ctrsno, cempno, cltaxstate, cltaxcd"
dbo,prtrslh,PK__prtrslh__2CDD98A658739F6F,CLUSTERED,1,1,cuid
dbo,prtrslh,prtrslh_xtrsempstatcd,NONCLUSTERED,0,0,"ctrsno, cempno, cltaxstate, cltaxcd"
dbo,prtrss,PK__prtrss__2CDD98A663E5521B,CLUSTERED,1,1,cuid
dbo,prtrss,prtrss_xtrsempstat,NONCLUSTERED,0,0,"ctrsno, cempno, ctaxstate"
dbo,prtrssh,PK__prtrssh__2CDD98A6045221AD,CLUSTERED,1,1,cuid
dbo,prtrssh,prtrssh_xtrsempstat,NONCLUSTERED,0,0,"ctrsno, cempno, ctaxstate"
dbo,prtrst,PK__prtrst__2CDD98A624BEF13F,CLUSTERED,1,1,cuid
dbo,prtrst,prtrst_xbnkchkno,NONCLUSTERED,0,0,"cbankno, cchkno"
dbo,prtrst,prtrst_xcheck,NONCLUSTERED,0,0,dcheck
dbo,prtrst,prtrst_xdeptno,NONCLUSTERED,0,0,cdeptno
dbo,prtrst,prtrst_xempdstend,NONCLUSTERED,0,0,"cempno, dstart, dend"
dbo,prtrst,prtrst_xenptrsno,NONCLUSTERED,0,0,"cempno, ctrsno"
dbo,prtrst,prtrst_xstpaytypechk,NONCLUSTERED,0,0,"ctaxstate, cpaytype, cchkno"
dbo,prtrst,prtrst_xtrsno,NONCLUSTERED,0,0,ctrsno
dbo,prtrsth,PK__prtrsth__2CDD98A65DF76E9B,CLUSTERED,1,1,cuid
dbo,prtrsth,prtrsth_xbnkchkno,NONCLUSTERED,0,0,"cbankno, cchkno"
dbo,prtrsth,prtrsth_xcheck,NONCLUSTERED,0,0,dcheck
dbo,prtrsth,prtrsth_xdeptno,NONCLUSTERED,0,0,cdeptno
dbo,prtrsth,prtrsth_xempdstend,NONCLUSTERED,0,0,"cempno, dstart, dend"
dbo,prtrsth,prtrsth_xenptrsno,NONCLUSTERED,0,0,"cempno, ctrsno"
dbo,prtrsth,prtrsth_xstpaytypechk,NONCLUSTERED,0,0,"ctaxstate, cpaytype, cchkno"
dbo,prtrsth,prtrsth_xtrsno,NONCLUSTERED,0,0,ctrsno
dbo,prwccd,PK__prwccd__1B8F2A00172FEBF7,CLUSTERED,1,1,cwccode
dbo,prwcgd,PK__prwcgd__2CDD98A61CE8C54D,CLUSTERED,1,1,cuid
dbo,prwcgd,prwcgd_xwcgrp,NONCLUSTERED,0,0,cwcgrp
dbo,prwcgp,PK__prwcgp__6CBD5490276653C0,CLUSTERED,1,1,cwcgrp
dbo,raccit,PK__raccit__E26912952F077588,CLUSTERED,1,1,"crmano, crmaline"
dbo,racktp,PK__racktp__2CDD98A674F99B2C,CLUSTERED,1,1,cuid
dbo,racktr,PK__racktr__2CDD98A6053002F5,CLUSTERED,1,1,cuid
dbo,racktrh,PK__racktrh__2CDD98A6174EB330,CLUSTERED,1,1,cuid
dbo,raclpn,PK__raclpn__4D4B5081379CBB89,CLUSTERED,1,1,cclpnno
dbo,raclpn,raclpn_xcreate,NONCLUSTERED,0,0,dcreate
dbo,raclpn,raclpn_xname,NONCLUSTERED,0,0,cname
dbo,racnlg,PK__racnlg__2CDD98A645EADAE0,CLUSTERED,1,1,cuid
